userid,version,sum_gamerounds,retention_1,retention_7
112189,gate_30,61,False,False
112190,gate_30,8,True,True
112191,gate_30,40,False,False
112192,gate_30,94,True,True
112193,gate_30,11,False,False
112194,gate_30,3,False,False
112195,gate_30,105,False,False
112196,gate_30,13,False,False
112197,gate_30,4,False,False
112198,gate_30,23,False,False
112199,gate_30,13,False,False
112200,gate_30,3,False,False
112201,gate_30,93,False,False
112202,gate_30,6,True,True
112203,gate_30,39,False,False
112204,gate_30,61,False,False
112205,gate_30,24,True,False
112206,gate_30,24,False,False
112207,gate_30,46,True,False
112208,gate_30,6,False,False
112209,gate_30,15,True,False
112210,gate_30,6,True,True
112211,gate_30,74,False,False
112212,gate_30,57,False,False
112213,gate_30,27,True,True
112214,gate_30,25,True,False
112215,gate_30,1,True,True
112216,gate_30,31,False,False
112217,gate_30,79,True,True
112218,gate_30,5,True,False
112219,gate_30,36,False,False
112220,gate_30,93,False,False
112221,gate_30,6,True,False
112222,gate_30,5,False,False
112223,gate_30,45,False,False
112224,gate_30,83,False,False
112225,gate_30,6,True,True
112226,gate_30,19,False,False
112227,gate_30,153,True,True
112228,gate_30,162,False,False
112229,gate_30,58,False,False
112230,gate_30,8,True,True
112231,gate_30,18,False,False
112232,gate_30,34,True,False
112233,gate_30,42,True,False
112234,gate_30,57,False,False
112235,gate_30,12,False,False
112236,gate_30,3,False,False
112237,gate_30,2,False,False
112238,gate_30,15,True,False
112239,gate_30,17,True,False
112240,gate_30,11,False,False
112241,gate_30,3,True,False
112242,gate_30,5,False,False
112243,gate_30,149,True,True
112244,gate_30,387,True,False
112245,gate_30,42,True,False
112246,gate_30,5,True,False
112247,gate_30,0,True,False
112248,gate_30,212,False,False
112249,gate_30,132,True,True
112250,gate_30,62,False,False
112251,gate_30,13,False,False
112252,gate_30,19,True,True
112253,gate_30,6,True,True
112254,gate_30,107,True,False
112255,gate_30,57,False,False
112256,gate_30,19,False,False
112257,gate_30,31,False,False
112258,gate_30,36,True,False
112259,gate_30,27,True,False
112260,gate_30,44,False,False
112261,gate_30,16,True,True
112262,gate_30,2,False,False
112263,gate_30,379,True,False
112264,gate_30,25,True,False
112265,gate_30,5,True,True
112266,gate_30,56,False,False
112267,gate_30,36,True,True
112268,gate_30,38,False,False
112269,gate_30,3,True,False
112270,gate_30,11,True,False
112271,gate_30,15,True,False
112272,gate_30,85,False,False
112273,gate_30,74,False,False
112274,gate_30,25,True,False
112275,gate_30,19,True,True
112276,gate_30,6,False,False
112277,gate_30,75,False,False
112278,gate_30,31,False,False
112279,gate_30,56,False,False
112280,gate_30,33,True,True
112281,gate_30,16,False,False
112282,gate_30,2,True,False
112283,gate_30,67,False,False
112284,gate_30,1,False,False
112285,gate_30,12,False,False
112286,gate_30,258,False,False
112287,gate_30,31,False,False
112288,gate_30,15,False,False
112289,gate_30,51,False,False
112290,gate_30,49,True,True
112291,gate_30,181,True,False
112292,gate_30,31,False,False
112293,gate_30,48,True,True
112294,gate_30,13,False,False
112295,gate_30,48,False,False
112296,gate_30,64,False,False
112297,gate_30,25,False,False
112298,gate_30,181,False,False
112299,gate_30,49,False,False
112300,gate_30,4,False,False
112301,gate_30,87,False,False
112302,gate_30,26,False,False
112303,gate_30,18,False,False
112304,gate_30,0,False,False
112305,gate_30,25,False,False
112306,gate_30,13,True,True
112307,gate_30,28,False,False
112308,gate_30,86,False,False
112309,gate_30,22,False,False
112310,gate_30,146,False,False
112311,gate_30,63,False,False
112312,gate_30,42,False,False
112313,gate_30,22,True,False
112314,gate_30,135,True,False
112315,gate_30,26,True,False
112316,gate_30,4,True,True
112317,gate_30,94,True,False
112318,gate_30,4,False,False
112319,gate_30,293,True,False
112320,gate_30,47,True,True
112321,gate_30,53,False,False
112322,gate_30,18,False,False
112323,gate_30,80,False,False
112324,gate_30,9,False,False
112325,gate_30,13,False,False
112326,gate_30,1,True,False
112327,gate_30,139,False,False
112328,gate_30,1,False,False
112329,gate_30,17,False,False
112330,gate_30,17,False,False
112331,gate_30,38,True,True
112332,gate_30,32,False,False
112333,gate_30,18,False,False
112334,gate_30,42,False,False
112335,gate_30,77,True,True
112336,gate_30,52,True,True
112337,gate_30,88,False,False
112338,gate_30,46,False,False
112339,gate_30,36,False,False
112340,gate_30,37,False,False
112341,gate_30,32,False,False
112342,gate_30,118,True,False
112343,gate_30,14,True,True
112344,gate_30,85,True,True
112345,gate_30,1,True,False
112346,gate_30,2,False,False
112347,gate_30,115,False,False
112348,gate_30,83,True,True
112349,gate_30,0,False,False
112350,gate_30,3,False,False
112351,gate_30,34,False,False
112352,gate_30,162,True,True
112353,gate_30,102,True,False
112354,gate_30,55,False,False
112355,gate_30,19,False,False
112356,gate_30,123,False,False
112357,gate_30,47,False,False
112358,gate_30,86,True,True
112359,gate_30,87,True,False
112360,gate_30,141,False,False
112361,gate_30,30,False,False
112362,gate_30,5,True,False
112363,gate_30,139,True,True
112364,gate_30,3,False,False
112365,gate_30,5,True,False
112366,gate_30,63,False,False
112367,gate_30,28,False,False
112368,gate_30,2,False,False
112369,gate_30,1,False,False
112370,gate_30,49,True,False
112371,gate_30,9,True,False
112372,gate_30,5,True,True
112373,gate_30,17,True,False
112374,gate_30,4,False,False
112375,gate_30,185,False,False
112376,gate_30,22,True,False
112377,gate_30,98,True,False
112378,gate_30,28,True,False
112379,gate_30,17,True,False
112380,gate_30,13,False,False
112381,gate_30,56,True,True
112382,gate_30,38,True,False
112383,gate_30,56,False,False
112384,gate_30,68,True,False
112385,gate_30,218,False,False
112386,gate_30,135,False,False
112387,gate_30,24,True,True
112388,gate_30,9,False,False
112389,gate_30,43,False,False
112390,gate_30,5,True,True
112391,gate_30,77,True,False
112392,gate_30,1,True,False
112393,gate_30,12,True,False
112394,gate_30,13,True,False
112395,gate_30,14,False,False
112396,gate_30,0,False,False
112397,gate_30,143,True,False
112398,gate_30,2,False,False
112399,gate_30,49,False,False
112400,gate_30,82,False,False
112401,gate_30,45,False,False
112402,gate_30,25,True,False
112403,gate_30,26,False,False
112404,gate_30,22,False,False
112405,gate_30,66,True,False
112406,gate_30,65,True,False
112407,gate_30,163,False,False
112408,gate_30,49,False,False
112409,gate_30,54,True,False
112410,gate_30,31,True,True
112411,gate_30,5,False,False
112412,gate_30,31,False,False
112413,gate_30,169,True,False
112414,gate_30,105,False,False
112415,gate_30,74,False,False
112416,gate_30,61,True,True
112417,gate_30,8,False,False
112418,gate_30,36,False,False
112419,gate_30,65,True,False
112420,gate_30,8,True,False
112421,gate_30,130,True,False
112422,gate_30,81,False,False
112423,gate_30,86,False,False
112424,gate_30,89,True,False
112425,gate_30,97,True,False
112426,gate_30,24,True,False
112427,gate_30,20,False,False
112428,gate_30,56,False,False
112429,gate_30,93,False,False
112430,gate_30,8,False,False
112431,gate_30,33,True,False
112432,gate_30,86,False,False
112433,gate_30,41,True,False
112434,gate_30,56,False,False
112435,gate_30,15,False,False
112436,gate_30,4,False,False
112437,gate_30,134,True,True
112438,gate_30,14,False,False
112439,gate_30,44,True,True
112440,gate_30,81,True,True
112441,gate_30,116,False,False
112442,gate_30,34,True,True
112443,gate_30,48,True,True
112444,gate_30,30,False,False
112445,gate_30,1,True,True
112446,gate_30,0,True,True
112447,gate_30,23,True,False
112448,gate_30,53,True,False
112449,gate_30,33,False,False
112450,gate_30,13,True,True
112451,gate_30,20,False,False
112452,gate_30,48,False,False
112453,gate_30,6,True,True
112454,gate_30,65,True,False
112455,gate_30,25,False,False
112456,gate_30,21,False,False
112457,gate_30,25,True,True
112458,gate_30,86,False,False
112459,gate_30,42,False,False
112460,gate_30,10,True,True
112461,gate_30,108,False,False
112462,gate_30,72,True,True
112463,gate_30,25,False,False
112464,gate_30,26,False,False
112465,gate_30,89,True,True
112466,gate_30,39,True,False
112467,gate_30,47,False,False
112468,gate_30,0,True,False
112469,gate_30,145,True,False
112470,gate_30,56,True,False
112471,gate_30,51,False,False
112472,gate_30,20,False,False
112473,gate_30,34,False,False
112474,gate_30,97,False,False
112475,gate_30,13,False,False
112476,gate_30,65,False,False
112477,gate_30,14,False,False
112478,gate_30,7,True,True
112479,gate_30,61,False,False
112480,gate_30,209,True,False
112481,gate_30,66,False,False
112482,gate_30,220,False,False
112483,gate_30,26,True,True
112484,gate_30,71,False,False
112485,gate_30,174,False,False
112486,gate_30,23,False,False
112487,gate_30,7,True,True
112488,gate_30,93,False,False
112489,gate_30,54,True,True
112490,gate_30,20,False,False
112491,gate_30,50,True,True
112492,gate_30,9,True,False
112493,gate_30,218,False,False
112494,gate_30,0,False,False
112495,gate_30,57,True,False
112496,gate_30,79,False,False
112497,gate_30,82,False,False
112498,gate_30,6,False,False
112499,gate_30,76,False,False
112500,gate_30,2,True,False
112501,gate_30,88,True,False
112502,gate_30,28,False,False
112503,gate_30,27,True,True
112504,gate_30,97,True,True
112505,gate_30,32,False,False
112506,gate_30,42,False,False
112507,gate_30,80,False,False
112508,gate_30,178,True,False
112509,gate_30,71,True,False
112510,gate_30,51,False,False
112511,gate_30,4,True,True
112512,gate_30,153,True,False
112513,gate_30,100,True,False
112514,gate_30,0,False,False
112515,gate_30,58,False,False
112516,gate_30,42,False,False
112517,gate_30,7,True,True
112518,gate_30,75,False,False
112519,gate_30,39,True,False
112520,gate_30,18,True,False
112521,gate_30,185,True,True
112522,gate_30,92,True,False
112523,gate_30,50,True,False
112524,gate_30,75,True,True
112525,gate_30,60,False,False
112526,gate_30,114,True,False
112527,gate_30,64,False,False
112528,gate_30,42,False,False
112529,gate_30,26,True,False
112530,gate_30,7,False,False
112531,gate_30,58,False,False
112532,gate_30,12,True,False
112533,gate_30,3,False,False
112534,gate_30,56,True,False
112535,gate_30,39,False,False
112536,gate_30,35,False,False
112537,gate_30,114,True,False
112538,gate_30,200,False,False
112539,gate_30,154,False,False
112540,gate_30,14,False,False
112541,gate_30,250,True,False
112542,gate_30,100,True,False
112543,gate_30,145,False,False
112544,gate_30,181,False,False
112545,gate_30,67,False,False
112546,gate_30,3,True,False
112547,gate_30,7,True,False
112548,gate_30,229,False,False
112549,gate_30,76,False,False
112550,gate_30,39,True,False
112551,gate_30,7,False,False
112552,gate_30,7,True,True
112553,gate_30,27,True,True
112554,gate_30,72,False,False
112555,gate_30,38,False,False
112556,gate_30,215,True,True
112557,gate_30,89,True,True
112558,gate_30,6,False,False
112559,gate_30,25,False,False
112560,gate_30,52,False,False
112561,gate_30,51,False,False
112562,gate_30,65,False,False
112563,gate_30,91,False,False
112564,gate_30,8,False,False
112565,gate_30,27,False,False
112566,gate_30,75,True,False
112567,gate_30,60,False,False
112568,gate_30,29,False,False
112569,gate_30,14,True,False
112570,gate_30,36,False,False
112571,gate_30,19,False,False
112572,gate_30,51,True,True
112573,gate_30,46,True,False
112574,gate_30,27,True,False
112575,gate_30,32,False,False
112576,gate_30,16,True,True
112577,gate_30,94,True,True
112578,gate_30,8,True,True
112579,gate_30,79,True,False
112580,gate_30,57,True,False
112581,gate_30,64,False,False
112582,gate_30,68,False,False
112583,gate_30,55,True,True
112584,gate_30,197,False,False
112585,gate_30,7,True,False
112586,gate_30,119,True,False
112587,gate_30,8,True,False
112588,gate_30,113,False,False
112589,gate_30,85,False,False
112590,gate_30,85,False,False
112591,gate_30,126,True,False
112592,gate_30,9,False,False
112593,gate_30,113,True,False
112594,gate_30,14,False,False
112595,gate_30,45,True,True
112596,gate_30,48,True,True
112597,gate_30,50,False,False
112598,gate_30,20,True,False
112599,gate_30,102,True,False
112600,gate_30,143,True,True
112601,gate_30,19,True,True
112602,gate_30,123,False,False
112603,gate_30,27,True,False
112604,gate_30,15,False,False
112605,gate_30,18,True,False
112606,gate_30,38,False,False
112607,gate_30,74,False,False
112608,gate_30,14,False,False
112609,gate_30,132,False,False
112610,gate_30,51,True,False
112611,gate_30,75,False,False
112612,gate_30,68,False,False
112613,gate_30,29,False,False
112614,gate_30,6,True,False
112615,gate_30,185,False,False
112616,gate_30,6,True,True
112617,gate_30,19,False,False
112618,gate_30,184,True,True
112619,gate_30,12,False,False
112620,gate_30,28,False,False
112621,gate_30,1,True,True
112622,gate_30,63,False,False
112623,gate_30,1,False,False
112624,gate_30,42,False,False
112625,gate_30,33,False,False
112626,gate_30,95,False,False
112627,gate_30,19,False,False
112628,gate_30,22,False,False
112629,gate_30,58,True,False
112630,gate_30,79,True,True
112631,gate_30,2,False,False
112632,gate_30,53,True,True
112633,gate_30,25,False,False
112634,gate_30,114,False,False
112635,gate_30,78,False,False
112636,gate_30,39,True,True
112637,gate_30,137,False,False
112638,gate_30,2,False,False
112639,gate_30,132,False,False
112640,gate_30,44,False,False
112641,gate_30,60,False,False
112642,gate_30,0,True,False
112643,gate_30,68,False,False
112644,gate_30,160,True,False
112645,gate_30,159,False,False
112646,gate_30,32,True,True
112647,gate_30,6,False,False
112648,gate_30,10,True,False
112649,gate_30,67,False,False
112650,gate_30,26,True,False
112651,gate_30,67,True,False
112652,gate_30,12,False,False
112653,gate_30,10,True,True
112654,gate_30,36,True,True
112655,gate_30,3,True,False
112656,gate_30,82,True,True
112657,gate_30,10,False,False
112658,gate_30,20,False,False
112659,gate_30,55,True,True
112660,gate_30,46,False,False
112661,gate_30,157,False,False
112662,gate_30,32,True,False
112663,gate_30,13,False,False
112664,gate_30,31,False,False
112665,gate_30,129,True,True
112666,gate_30,44,False,False
112667,gate_30,47,False,False
112668,gate_30,23,True,False
112669,gate_30,34,True,False
112670,gate_30,44,False,False
112671,gate_30,75,False,False
112672,gate_30,3,False,False
112673,gate_30,169,True,False
112674,gate_30,88,True,False
112675,gate_30,15,True,False
